Equipment_Record_ID,Source_UID,Data_Split,ProductType,Humidity,Temperature,Age,Quantity,MTTF
7612,2612,Testing,Pump,20.95,42.14,15,28837,
7613,2613,Testing,Gauge Machine,5.3,58.32,6,35723,
7614,2614,Testing,Pressure Cutter,56.9,42.46,15,74063,
7615,2615,Testing,Gauge Machine,59.55,44.67,7,51071,
7616,2616,Testing,Coil Oven,84.73,87.01,14,29491,
7617,2617,Testing,Gauge Machine,37.19,65.97,10,26476,
7618,2618,Testing,Coil Oven,39.12,69.14,7,49409,
7619,2619,Testing,Gauge Machine,71.42,36.99,15,60266,
7620,2620,Testing,Extruder,67.98,83.37,14,62926,
7621,2621,Testing,Coil Oven,69.8,92.38,7,42726,
7622,2622,Testing,Coil Oven,78.49,83.26,12,29086,
7623,2623,Testing,Coil Oven,52.0,77.04,3,43523,
7624,2624,Testing,Pump,55.12,90.78,1,61719,
7625,2625,Testing,Gauge Machine,34.7,86.36,17,59617,
7626,2626,Testing,Pressure Cutter,57.91,44.1,10,70767,
7627,2627,Testing,Pressure Cutter,11.9,70.01,7,31870,
7628,2628,Testing,Pressure Cutter,11.15,90.08,3,38915,
7629,2629,Testing,Pump,49.94,84.51,14,24734,
7630,2630,Testing,Coil Oven,83.0,38.72,14,31205,
7631,2631,Testing,Extruder,39.23,85.67,8,65384,
7632,2632,Testing,Gauge Machine,37.98,47.29,9,54256,
7633,2633,Testing,Pressure Cutter,69.03,45.6,13,53820,
7634,2634,Testing,Gauge Machine,45.39,53.89,14,45244,
7635,2635,Testing,Pressure Cutter,88.17,63.66,16,33612,
7636,2636,Testing,Pressure Cutter,42.56,43.99,2,61017,
7637,2637,Testing,Pump,22.03,61.92,7,55527,
7638,2638,Testing,Gauge Machine,78.95,39.04,11,75602,
7639,2639,Testing,Extruder,21.71,74.4,9,27943,
7640,2640,Testing,Pressure Cutter,32.44,63.38,13,70382,
7641,2641,Testing,Gauge Machine,89.13,80.32,13,25901,
7642,2642,Testing,Pump,70.64,70.8,7,53103,
7643,2643,Testing,Coil Oven,15.08,61.01,8,26673,
7644,2644,Testing,Coil Oven,87.6,49.76,13,24083,
7645,2645,Testing,Extruder,93.95,75.26,14,76050,
7646,2646,Testing,Extruder,56.43,65.76,10,33222,
7647,2647,Testing,Coil Oven,24.62,44.59,3,73802,
7648,2648,Testing,Gauge Machine,71.79,77.64,1,46366,
7649,2649,Testing,Coil Oven,16.56,77.84,11,30978,
7650,2650,Testing,Gauge Machine,26.04,81.56,4,77626,
7651,2651,Testing,Pressure Cutter,11.82,66.79,9,63090,
7652,2652,Testing,Pressure Cutter,13.4,68.16,2,40804,
7653,2653,Testing,Pump,52.08,35.11,7,33929,
7654,2654,Testing,Extruder,14.1,40.3,4,23007,
7655,2655,Testing,Gauge Machine,60.22,63.56,2,79090,
7656,2656,Testing,Gauge Machine,40.48,74.16,11,73260,
7657,2657,Testing,Gauge Machine,12.23,64.61,4,59997,
7658,2658,Testing,Pump,5.83,42.3,4,28462,
7659,2659,Testing,Coil Oven,76.21,90.75,9,52518,
7660,2660,Testing,Coil Oven,57.49,46.24,13,67076,
7661,2661,Testing,Gauge Machine,70.95,72.7,10,43962,
7662,2662,Testing,Gauge Machine,63.38,46.2,8,23364,
7663,2663,Testing,Coil Oven,86.55,50.43,13,64010,
7664,2664,Testing,Extruder,93.52,79.73,11,35137,
7665,2665,Testing,Pump,34.28,41.45,4,69038,
7666,2666,Testing,Pressure Cutter,31.24,72.29,10,52533,
7667,2667,Testing,Extruder,12.36,79.65,3,53415,
7668,2668,Testing,Pump,99.4,47.92,13,24278,
7669,2669,Testing,Coil Oven,51.23,44.21,7,48348,
7670,2670,Testing,Gauge Machine,37.25,54.02,11,26392,
7671,2671,Testing,Extruder,60.86,51.63,3,63179,
7672,2672,Testing,Coil Oven,61.82,85.43,9,46877,
7673,2673,Testing,Extruder,24.91,89.97,8,58780,
7674,2674,Testing,Pressure Cutter,64.81,64.07,15,64022,
7675,2675,Testing,Extruder,81.83,78.05,13,77086,
7676,2676,Testing,Pump,56.77,39.46,11,70305,
7677,2677,Testing,Pump,42.75,52.04,9,59088,
7678,2678,Testing,Gauge Machine,93.04,58.09,7,29016,
7679,2679,Testing,Pump,17.7,63.16,4,41123,
7680,2680,Testing,Gauge Machine,33.45,90.79,11,35926,
7681,2681,Testing,Pump,5.34,53.58,8,51616,
7682,2682,Testing,Gauge Machine,6.79,79.76,13,72490,
7683,2683,Testing,Coil Oven,27.33,38.38,13,31054,
7684,2684,Testing,Extruder,12.01,76.99,9,37910,
7685,2685,Testing,Pump,82.8,81.56,16,64775,
7686,2686,Testing,Pump,40.0,54.6,13,39364,
7687,2687,Testing,Pressure Cutter,34.8,66.86,3,69271,
7688,2688,Testing,Extruder,28.01,39.21,11,32167,
7689,2689,Testing,Gauge Machine,10.02,90.14,3,31827,
7690,2690,Testing,Gauge Machine,23.77,92.42,12,77596,
7691,2691,Testing,Gauge Machine,69.5,86.13,2,35729,
7692,2692,Testing,Gauge Machine,50.33,82.64,15,41710,
7693,2693,Testing,Coil Oven,47.31,77.61,12,43947,
7694,2694,Testing,Pump,84.99,51.61,2,52454,
7695,2695,Testing,Coil Oven,10.84,86.49,1,68689,
7696,2696,Testing,Extruder,18.19,90.63,4,45947,
7697,2697,Testing,Gauge Machine,96.68,93.22,16,37305,
7698,2698,Testing,Coil Oven,68.53,61.88,4,54390,
7699,2699,Testing,Extruder,99.77,88.71,2,74293,
7700,2700,Testing,Pressure Cutter,14.97,69.36,11,29603,
7701,2701,Testing,Gauge Machine,77.35,75.21,17,36061,
7702,2702,Testing,Coil Oven,26.38,45.17,13,73825,
7703,2703,Testing,Pump,93.99,44.24,17,27507,
7704,2704,Testing,Gauge Machine,61.82,89.7,16,73012,
7705,2705,Testing,Pressure Cutter,33.96,57.0,8,71589,
7706,2706,Testing,Extruder,56.07,61.3,14,62944,
7707,2707,Testing,Gauge Machine,13.78,71.55,6,60064,
7708,2708,Testing,Gauge Machine,24.55,84.13,11,38436,
7709,2709,Testing,Gauge Machine,55.57,53.65,5,70779,
7710,2710,Testing,Extruder,28.18,72.25,3,34623,
7711,2711,Testing,Pressure Cutter,43.52,90.81,9,29385,
7712,2712,Testing,Gauge Machine,50.5,68.19,8,75127,
7713,2713,Testing,Gauge Machine,82.65,46.66,8,68300,
7714,2714,Testing,Gauge Machine,12.69,49.14,1,72119,
7715,2715,Testing,Gauge Machine,56.54,79.2,1,23810,
7716,2716,Testing,Pressure Cutter,37.23,59.54,10,35855,
7717,2717,Testing,Gauge Machine,75.98,82.14,3,36681,
7718,2718,Testing,Gauge Machine,44.15,42.13,14,36408,
7719,2719,Testing,Coil Oven,67.79,78.26,16,59103,
7720,2720,Testing,Gauge Machine,32.15,58.23,15,25766,
7721,2721,Testing,Pressure Cutter,22.71,78.7,12,54915,
7722,2722,Testing,Pressure Cutter,39.36,40.54,14,31626,
7723,2723,Testing,Extruder,53.38,61.31,4,42295,
7724,2724,Testing,Gauge Machine,57.43,73.1,8,32329,
7725,2725,Testing,Extruder,35.06,59.72,13,61562,
7726,2726,Testing,Pump,55.83,37.55,12,75403,
7727,2727,Testing,Extruder,37.48,52.81,13,75308,
7728,2728,Testing,Coil Oven,38.99,58.83,13,53723,
7729,2729,Testing,Pump,44.87,55.78,5,49214,
7730,2730,Testing,Pressure Cutter,49.71,38.95,3,26598,
7731,2731,Testing,Pressure Cutter,49.07,92.39,2,58756,
7732,2732,Testing,Coil Oven,83.19,94.79,2,59527,
7733,2733,Testing,Gauge Machine,67.76,69.02,7,48097,
7734,2734,Testing,Pressure Cutter,89.59,62.37,6,35590,
7735,2735,Testing,Pump,56.33,60.25,8,73833,
7736,2736,Testing,Extruder,91.87,82.0,8,52293,
7737,2737,Testing,Gauge Machine,72.7,84.02,15,28609,
7738,2738,Testing,Pump,74.11,79.16,17,57491,
7739,2739,Testing,Gauge Machine,53.85,38.99,13,42570,
7740,2740,Testing,Extruder,79.5,88.37,6,33737,
7741,2741,Testing,Pump,64.66,37.97,2,28190,
7742,2742,Testing,Extruder,18.43,46.68,11,25614,
7743,2743,Testing,Pressure Cutter,86.95,51.67,11,77119,
7744,2744,Testing,Gauge Machine,25.48,69.74,7,66440,
7745,2745,Testing,Pump,59.57,62.36,16,70181,
7746,2746,Testing,Pressure Cutter,10.94,78.24,13,60865,
7747,2747,Testing,Pump,92.98,35.62,16,34751,
7748,2748,Testing,Extruder,21.16,60.0,15,36089,
7749,2749,Testing,Gauge Machine,83.23,44.67,16,59116,
7750,2750,Testing,Extruder,61.66,52.1,3,33215,
7751,2751,Testing,Gauge Machine,66.64,77.92,15,32966,
7752,2752,Testing,Pump,66.84,63.02,13,37761,
7753,2753,Testing,Gauge Machine,78.79,55.73,4,77657,
7754,2754,Testing,Coil Oven,70.75,52.87,14,71955,
7755,2755,Testing,Gauge Machine,26.14,35.23,10,52804,
7756,2756,Testing,Extruder,21.34,54.89,10,64057,
7757,2757,Testing,Pump,82.41,79.05,10,61882,
7758,2758,Testing,Gauge Machine,67.06,40.73,4,74091,
7759,2759,Testing,Pressure Cutter,97.15,47.58,2,53263,
7760,2760,Testing,Extruder,15.04,74.59,4,34613,
7761,2761,Testing,Gauge Machine,56.74,44.97,6,60563,
7762,2762,Testing,Extruder,49.62,76.17,6,23608,
7763,2763,Testing,Extruder,35.66,48.76,16,26546,
7764,2764,Testing,Pressure Cutter,9.86,51.21,1,25074,
7765,2765,Testing,Coil Oven,33.07,36.94,3,37854,
7766,2766,Testing,Extruder,63.39,69.38,14,62934,
7767,2767,Testing,Gauge Machine,92.72,46.2,2,35492,
7768,2768,Testing,Extruder,19.64,58.01,12,44953,
7769,2769,Testing,Coil Oven,93.11,68.91,11,76957,
7770,2770,Testing,Gauge Machine,98.96,44.86,5,43307,
7771,2771,Testing,Gauge Machine,30.8,84.98,10,57573,
7772,2772,Testing,Pump,86.76,71.4,7,38078,
7773,2773,Testing,Pump,54.34,41.95,11,67642,
7774,2774,Testing,Pressure Cutter,12.95,71.66,12,27982,
7775,2775,Testing,Pump,85.89,79.17,13,59069,
7776,2776,Testing,Extruder,33.6,56.32,14,47236,
7777,2777,Testing,Gauge Machine,53.74,90.56,14,57904,
7778,2778,Testing,Coil Oven,30.95,53.28,9,58818,
7779,2779,Testing,Gauge Machine,89.03,67.39,5,47298,
7780,2780,Testing,Extruder,56.84,49.07,6,78912,
7781,2781,Testing,Coil Oven,23.56,63.04,10,61221,
7782,2782,Testing,Gauge Machine,88.87,88.33,14,75380,
7783,2783,Testing,Coil Oven,44.87,63.8,4,67267,
7784,2784,Testing,Pump,57.02,70.91,12,40233,
7785,2785,Testing,Coil Oven,9.66,60.51,8,32170,
7786,2786,Testing,Pump,29.75,92.74,11,63426,
7787,2787,Testing,Pressure Cutter,5.86,81.42,12,27513,
7788,2788,Testing,Coil Oven,21.52,64.48,4,33293,
7789,2789,Testing,Extruder,18.92,36.82,5,74695,
7790,2790,Testing,Extruder,97.21,81.04,2,23665,
7791,2791,Testing,Pressure Cutter,26.44,45.32,10,37811,
7792,2792,Testing,Extruder,59.55,48.21,16,24259,
7793,2793,Testing,Pump,88.21,73.21,12,51194,
7794,2794,Testing,Pump,59.41,36.9,8,71126,
7795,2795,Testing,Gauge Machine,15.19,93.99,8,28404,
7796,2796,Testing,Extruder,62.32,35.63,10,69254,
7797,2797,Testing,Extruder,55.85,36.75,12,58126,
7798,2798,Testing,Coil Oven,44.44,37.75,14,34328,
7799,2799,Testing,Pump,76.37,80.15,11,47651,
7800,2800,Testing,Extruder,54.39,72.07,5,57022,
7801,2801,Testing,Gauge Machine,43.21,72.26,9,25910,
7802,2802,Testing,Pump,40.42,66.72,12,51016,
7803,2803,Testing,Gauge Machine,56.94,43.97,17,42103,
7804,2804,Testing,Extruder,21.88,55.69,16,25028,
7805,2805,Testing,Pump,10.52,52.56,5,55403,
7806,2806,Testing,Extruder,18.66,57.62,16,50032,
7807,2807,Testing,Gauge Machine,61.54,82.66,9,26727,
7808,2808,Testing,Extruder,31.65,90.08,13,30480,
7809,2809,Testing,Gauge Machine,26.48,69.61,10,27950,
7810,2810,Testing,Pressure Cutter,48.97,40.52,12,52835,
7811,2811,Testing,Pump,94.45,83.12,3,59072,
7812,2812,Testing,Coil Oven,33.4,67.36,16,71469,
7813,2813,Testing,Pressure Cutter,62.22,79.94,16,59400,
7814,2814,Testing,Gauge Machine,48.61,63.76,1,28604,
7815,2815,Testing,Pump,12.48,57.41,5,56951,
7816,2816,Testing,Pump,87.15,37.86,6,34286,
7817,2817,Testing,Pump,74.72,52.06,11,74114,
7818,2818,Testing,Coil Oven,77.11,64.64,16,28608,
7819,2819,Testing,Gauge Machine,16.7,49.76,7,72318,
7820,2820,Testing,Pump,34.57,62.99,8,43528,
7821,2821,Testing,Gauge Machine,22.2,57.02,15,69151,
7822,2822,Testing,Pump,79.53,90.11,15,77026,
7823,2823,Testing,Coil Oven,75.77,42.98,8,56623,
7824,2824,Testing,Coil Oven,19.12,39.04,7,43996,
7825,2825,Testing,Gauge Machine,77.83,48.26,2,30260,
7826,2826,Testing,Gauge Machine,44.11,48.33,14,24159,
7827,2827,Testing,Gauge Machine,30.65,40.89,14,24826,
7828,2828,Testing,Pump,79.57,43.1,8,64011,
7829,2829,Testing,Pressure Cutter,19.15,48.6,8,25808,
7830,2830,Testing,Pressure Cutter,77.99,67.23,15,64482,
7831,2831,Testing,Pump,50.53,54.2,7,75842,
7832,2832,Testing,Extruder,57.94,42.24,4,25767,
7833,2833,Testing,Pressure Cutter,74.94,46.73,2,41578,
7834,2834,Testing,Gauge Machine,56.16,66.57,16,27061,
7835,2835,Testing,Pressure Cutter,24.37,87.73,10,51556,
7836,2836,Testing,Coil Oven,77.34,69.32,17,46660,
7837,2837,Testing,Gauge Machine,72.78,90.09,16,73590,
7838,2838,Testing,Pump,54.68,42.48,12,31877,
7839,2839,Testing,Gauge Machine,81.14,41.7,6,76595,
7840,2840,Testing,Extruder,46.02,53.85,11,43498,
7841,2841,Testing,Extruder,82.4,48.52,13,70307,
7842,2842,Testing,Gauge Machine,64.16,65.09,16,24616,
7843,2843,Testing,Pump,86.15,49.72,16,78237,
7844,2844,Testing,Coil Oven,42.69,76.1,3,30976,
7845,2845,Testing,Pump,42.57,41.75,2,77369,
7846,2846,Testing,Pump,27.97,49.68,5,52431,
7847,2847,Testing,Pump,73.5,94.5,10,40059,
7848,2848,Testing,Coil Oven,65.43,80.02,12,77909,
7849,2849,Testing,Extruder,43.17,47.86,17,70815,
7850,2850,Testing,Pressure Cutter,26.71,39.1,6,38784,
7851,2851,Testing,Gauge Machine,58.5,76.55,16,39604,
7852,2852,Testing,Extruder,82.08,53.44,8,67339,
7853,2853,Testing,Pump,89.23,59.64,10,38834,
7854,2854,Testing,Gauge Machine,98.68,81.93,13,54486,
7855,2855,Testing,Pump,84.69,42.02,11,37262,
7856,2856,Testing,Pressure Cutter,60.73,81.22,9,45361,
7857,2857,Testing,Gauge Machine,76.15,58.85,6,64519,
7858,2858,Testing,Pressure Cutter,18.43,55.8,5,51952,
7859,2859,Testing,Gauge Machine,34.79,49.83,6,62357,
7860,2860,Testing,Coil Oven,70.49,40.47,13,43888,
7861,2861,Testing,Coil Oven,77.39,89.88,15,45518,
7862,2862,Testing,Pressure Cutter,36.6,50.1,1,69914,
7863,2863,Testing,Pump,91.79,41.47,3,24879,
7864,2864,Testing,Gauge Machine,22.9,85.79,17,23678,
7865,2865,Testing,Pump,11.14,49.29,8,50470,
7866,2866,Testing,Extruder,15.53,83.72,9,58711,
7867,2867,Testing,Extruder,38.95,47.52,13,31157,
7868,2868,Testing,Extruder,19.34,59.05,8,47503,
7869,2869,Testing,Pressure Cutter,98.26,91.23,4,43826,
7870,2870,Testing,Pressure Cutter,13.32,87.31,3,34277,
7871,2871,Testing,Gauge Machine,79.92,57.97,7,46465,
7872,2872,Testing,Gauge Machine,32.21,61.78,3,76591,
7873,2873,Testing,Extruder,72.23,71.01,13,25019,
7874,2874,Testing,Gauge Machine,67.7,86.8,13,40159,
7875,2875,Testing,Pressure Cutter,65.83,91.33,6,63910,
7876,2876,Testing,Pressure Cutter,13.69,52.03,16,61168,
7877,2877,Testing,Gauge Machine,93.27,35.34,4,71310,
7878,2878,Testing,Pump,53.38,51.01,10,68668,
7879,2879,Testing,Pressure Cutter,98.94,91.51,9,25389,
7880,2880,Testing,Pressure Cutter,14.44,42.98,7,36163,
7881,2881,Testing,Extruder,95.62,48.31,15,79850,
7882,2882,Testing,Pressure Cutter,46.37,45.09,10,65224,
7883,2883,Testing,Pressure Cutter,79.95,47.95,7,71558,
7884,2884,Testing,Pressure Cutter,93.44,80.66,2,36630,
7885,2885,Testing,Extruder,39.79,56.81,2,40922,
7886,2886,Testing,Coil Oven,97.24,36.28,14,53802,
7887,2887,Testing,Coil Oven,51.06,93.3,14,73460,
7888,2888,Testing,Pump,41.69,56.46,14,59195,
7889,2889,Testing,Pressure Cutter,37.48,76.22,16,61544,
7890,2890,Testing,Gauge Machine,44.79,64.67,4,72377,
7891,2891,Testing,Gauge Machine,88.89,89.85,7,69357,
7892,2892,Testing,Pressure Cutter,5.78,45.35,13,78715,
7893,2893,Testing,Coil Oven,17.97,48.43,13,25787,
7894,2894,Testing,Coil Oven,69.4,53.44,7,24398,
7895,2895,Testing,Pressure Cutter,29.18,39.84,12,66369,
7896,2896,Testing,Pump,39.47,50.76,14,32699,
7897,2897,Testing,Pump,17.2,66.47,6,75439,
7898,2898,Testing,Extruder,43.39,66.84,9,59460,
7899,2899,Testing,Pressure Cutter,18.06,77.42,15,37921,
7900,2900,Testing,Pressure Cutter,58.67,79.22,10,61276,
7901,2901,Testing,Pressure Cutter,80.7,93.0,8,46718,
7902,2902,Testing,Coil Oven,43.19,73.82,14,45845,
7903,2903,Testing,Pump,34.65,67.94,13,41237,
7904,2904,Testing,Pressure Cutter,24.94,88.83,17,58217,
7905,2905,Testing,Pressure Cutter,37.0,85.17,8,68725,
7906,2906,Testing,Gauge Machine,65.04,61.43,16,39833,
7907,2907,Testing,Pump,12.67,51.68,4,29809,
7908,2908,Testing,Pump,99.85,52.6,2,55085,
7909,2909,Testing,Pressure Cutter,40.41,47.64,14,59783,
7910,2910,Testing,Gauge Machine,56.79,66.06,12,57879,
7911,2911,Testing,Gauge Machine,91.19,54.76,9,23010,
7912,2912,Testing,Extruder,13.57,63.27,13,69019,
7913,2913,Testing,Pressure Cutter,92.75,83.34,15,23154,
7914,2914,Testing,Pressure Cutter,12.63,55.49,2,56765,
7915,2915,Testing,Pressure Cutter,43.4,82.54,16,25026,
7916,2916,Testing,Coil Oven,22.84,62.07,10,48528,
7917,2917,Testing,Pressure Cutter,38.92,43.08,3,73591,
7918,2918,Testing,Pump,25.08,54.67,5,60378,
7919,2919,Testing,Extruder,92.98,79.1,4,38252,
7920,2920,Testing,Pressure Cutter,63.1,55.13,9,77971,
7921,2921,Testing,Pressure Cutter,97.41,72.36,9,59614,
7922,2922,Testing,Pump,25.84,74.85,6,39083,
7923,2923,Testing,Pressure Cutter,27.43,88.51,11,52054,
7924,2924,Testing,Extruder,66.65,79.91,4,65437,
7925,2925,Testing,Pump,50.11,65.29,4,61050,
7926,2926,Testing,Extruder,80.32,47.81,7,64610,
7927,2927,Testing,Extruder,88.4,79.19,5,30207,
7928,2928,Testing,Extruder,9.97,81.99,17,47550,
7929,2929,Testing,Gauge Machine,27.01,55.04,15,79508,
7930,2930,Testing,Gauge Machine,15.46,58.01,8,67606,
7931,2931,Testing,Coil Oven,95.97,52.88,6,60622,
7932,2932,Testing,Extruder,86.7,92.49,9,52699,
7933,2933,Testing,Gauge Machine,23.54,43.18,1,30449,
7934,2934,Testing,Extruder,72.18,79.7,6,67390,
7935,2935,Testing,Gauge Machine,31.9,65.8,2,79260,
7936,2936,Testing,Pump,51.36,87.52,5,61940,
7937,2937,Testing,Extruder,18.34,86.33,14,44635,
7938,2938,Testing,Pressure Cutter,98.72,40.34,5,63076,
7939,2939,Testing,Pump,83.96,76.66,8,30999,
7940,2940,Testing,Pump,75.7,59.97,10,58668,
7941,2941,Testing,Gauge Machine,69.18,74.18,3,64249,
7942,2942,Testing,Pressure Cutter,17.28,66.48,12,42548,
7943,2943,Testing,Pressure Cutter,74.63,47.72,2,44610,
7944,2944,Testing,Gauge Machine,55.8,83.52,15,40432,
7945,2945,Testing,Gauge Machine,92.09,55.04,7,25161,
7946,2946,Testing,Gauge Machine,21.75,65.91,7,30388,
7947,2947,Testing,Gauge Machine,69.24,72.26,16,51605,
7948,2948,Testing,Pressure Cutter,87.93,41.55,6,66797,
7949,2949,Testing,Pump,44.23,49.47,12,60498,
7950,2950,Testing,Extruder,83.12,83.58,17,53788,
7951,2951,Testing,Pump,19.37,71.92,13,35199,
7952,2952,Testing,Pump,64.79,42.15,8,34173,
7953,2953,Testing,Pressure Cutter,98.61,51.89,11,36425,
7954,2954,Testing,Extruder,15.08,77.55,2,61045,
7955,2955,Testing,Pressure Cutter,31.31,86.44,13,42676,
7956,2956,Testing,Extruder,37.85,41.97,12,76984,
7957,2957,Testing,Extruder,7.54,59.59,5,79198,
7958,2958,Testing,Pressure Cutter,65.06,82.24,14,78005,
7959,2959,Testing,Extruder,93.55,77.27,3,32427,
7960,2960,Testing,Coil Oven,83.99,73.27,12,30371,
7961,2961,Testing,Pump,70.64,48.26,10,28377,
7962,2962,Testing,Pressure Cutter,57.33,91.02,13,79515,
7963,2963,Testing,Pressure Cutter,99.62,86.91,15,77432,
7964,2964,Testing,Extruder,37.95,58.03,9,68488,
7965,2965,Testing,Gauge Machine,37.81,80.52,16,51751,
7966,2966,Testing,Coil Oven,25.16,71.76,3,72577,
7967,2967,Testing,Pump,10.77,52.42,8,56037,
7968,2968,Testing,Extruder,24.21,40.88,14,26305,
7969,2969,Testing,Pump,94.6,45.23,10,73627,
7970,2970,Testing,Coil Oven,67.04,90.15,14,48621,
7971,2971,Testing,Pump,19.94,62.0,3,40284,
7972,2972,Testing,Coil Oven,73.9,86.95,9,72435,
7973,2973,Testing,Pump,94.2,70.69,15,30609,
7974,2974,Testing,Pump,38.17,42.08,17,30027,
7975,2975,Testing,Pump,88.86,71.93,5,56415,
7976,2976,Testing,Pump,12.53,47.3,3,73774,
7977,2977,Testing,Gauge Machine,91.82,71.13,13,38754,
7978,2978,Testing,Extruder,34.47,88.84,10,55433,
7979,2979,Testing,Gauge Machine,31.47,89.97,13,30333,
7980,2980,Testing,Pump,12.63,82.71,13,43689,
7981,2981,Testing,Pressure Cutter,31.69,92.48,7,47201,
7982,2982,Testing,Extruder,47.14,57.87,17,55899,
7983,2983,Testing,Gauge Machine,8.94,63.83,5,48159,
7984,2984,Testing,Pump,19.69,82.59,8,60716,
7985,2985,Testing,Gauge Machine,47.46,62.08,16,40542,
7986,2986,Testing,Pressure Cutter,81.42,78.3,10,56253,
7987,2987,Testing,Gauge Machine,82.55,71.12,16,27070,
7988,2988,Testing,Pressure Cutter,18.01,82.44,15,33626,
7989,2989,Testing,Pump,94.15,72.31,10,66817,
7990,2990,Testing,Pump,34.3,66.78,5,26096,
7991,2991,Testing,Extruder,99.52,36.95,15,73351,
7992,2992,Testing,Extruder,20.34,41.78,10,41320,
7993,2993,Testing,Pressure Cutter,57.06,64.07,6,48831,
7994,2994,Testing,Pump,72.33,80.98,13,26002,
7995,2995,Testing,Pump,15.01,36.7,11,29166,
7996,2996,Testing,Pressure Cutter,11.49,41.8,15,24589,
7997,2997,Testing,Coil Oven,78.85,49.07,15,30908,
7998,2998,Testing,Pump,84.16,58.2,15,46301,
7999,2999,Testing,Extruder,50.49,79.93,16,73812,
8000,3000,Testing,Extruder,86.08,70.94,8,65441,
8001,3001,Testing,Pump,94.43,74.97,10,76980,
8002,3002,Testing,Extruder,87.01,70.11,17,33465,
8003,3003,Testing,Gauge Machine,94.04,91.6,15,30325,
8004,3004,Testing,Coil Oven,85.05,37.96,1,68029,
8005,3005,Testing,Pressure Cutter,39.85,90.97,16,25746,
8006,3006,Testing,Gauge Machine,68.11,60.7,10,51140,
8007,3007,Testing,Pressure Cutter,36.88,54.07,14,49250,
8008,3008,Testing,Coil Oven,76.65,50.18,17,33468,
8009,3009,Testing,Coil Oven,48.8,94.38,12,50349,
8010,3010,Testing,Gauge Machine,77.99,82.36,9,35243,
8011,3011,Testing,Pump,49.79,40.58,7,45965,
8012,3012,Testing,Pressure Cutter,10.33,63.16,16,40252,
8013,3013,Testing,Pressure Cutter,26.99,51.01,10,40342,
8014,3014,Testing,Pump,80.64,80.44,8,35669,
8015,3015,Testing,Pump,73.04,69.66,9,39910,
8016,3016,Testing,Coil Oven,72.1,39.0,13,50161,
8017,3017,Testing,Pressure Cutter,64.4,89.53,10,34610,
8018,3018,Testing,Gauge Machine,42.46,86.6,4,48917,
8019,3019,Testing,Gauge Machine,49.13,94.68,6,34846,
8020,3020,Testing,Coil Oven,88.25,83.06,16,29799,
8021,3021,Testing,Pressure Cutter,93.14,35.15,14,69981,
8022,3022,Testing,Coil Oven,18.08,69.84,11,78106,
8023,3023,Testing,Extruder,41.43,49.75,10,47219,
8024,3024,Testing,Extruder,80.97,35.03,6,65242,
8025,3025,Testing,Coil Oven,39.44,51.17,17,54474,
8026,3026,Testing,Coil Oven,69.68,67.03,4,23263,
8027,3027,Testing,Pump,95.81,90.84,15,56226,
8028,3028,Testing,Coil Oven,95.21,38.04,15,79515,
8029,3029,Testing,Gauge Machine,75.36,92.15,8,78415,
8030,3030,Testing,Pump,97.81,51.83,10,42277,
8031,3031,Testing,Pressure Cutter,47.42,50.12,8,28734,
8032,3032,Testing,Pump,55.2,79.41,13,64917,
8033,3033,Testing,Coil Oven,77.21,75.63,7,39791,
8034,3034,Testing,Extruder,48.85,80.18,15,59866,
8035,3035,Testing,Pump,46.82,58.82,15,60832,
8036,3036,Testing,Gauge Machine,56.28,63.57,2,33341,
8037,3037,Testing,Pump,47.03,89.6,2,76180,
8038,3038,Testing,Coil Oven,33.21,62.53,10,23437,
8039,3039,Testing,Pump,37.37,93.81,4,39179,
8040,3040,Testing,Coil Oven,51.23,40.71,7,66121,
8041,3041,Testing,Gauge Machine,57.94,37.76,4,76863,
8042,3042,Testing,Gauge Machine,40.62,84.37,16,58874,
8043,3043,Testing,Extruder,87.73,83.4,9,32596,
8044,3044,Testing,Pump,51.62,65.17,2,37881,
8045,3045,Testing,Pressure Cutter,39.02,76.87,1,50762,
8046,3046,Testing,Pressure Cutter,91.35,74.65,16,41091,
8047,3047,Testing,Extruder,80.54,61.24,15,60196,
8048,3048,Testing,Gauge Machine,13.54,93.39,6,28289,
8049,3049,Testing,Pump,94.65,77.71,11,71000,
8050,3050,Testing,Gauge Machine,25.75,61.62,4,63525,
8051,3051,Testing,Coil Oven,19.94,57.94,7,43448,
8052,3052,Testing,Pressure Cutter,44.36,60.18,13,45206,
8053,3053,Testing,Pressure Cutter,52.05,54.8,9,72930,
8054,3054,Testing,Pump,89.01,60.06,4,46004,
8055,3055,Testing,Coil Oven,71.03,91.75,15,62468,
8056,3056,Testing,Pressure Cutter,5.54,92.25,11,43477,
