Project_ID,Project_Type,Location,Start_Date,End_Date,Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Deviation,Vibration_Level,Crack_Width,Load_Bearing_Capacity,Temperature,Humidity,Weather_Condition,Air_Quality_Index,Energy_Consumption,Material_Usage,Labor_Hours,Equipment_Utilization,Accident_Count,Safety_Risk_Score,Image_Analysis_Score,Anomaly_Detected,Completion_Percentage,Risk_Level
PJT_872,Tunnel,Seattle,2022-05-21,2024-05-14,38706355,36619379.13,-2086975.87,791,724,-67,0.78,4.47,293.92,8.72,69.36,Snowy,294,14236.59,955.93,4882,78.76,6,8.74,87.03,1,23.43,High
PJT_873,Bridge,Chicago,2022-05-22,2024-11-27,15401814,17139134.35,1737320.35,698,920,222,1.42,4.6,463.57,24.15,79.52,Sunny,175,38981.44,537.05,8738,66.19,5,9.48,88.25,1,63.28,High
PJT_874,Tunnel,New York,2022-05-23,2025-01-10,40234412,49504341.17,9269929.17,721,963,242,1.16,0.28,454.96,39.0,50.38,Rainy,101,41168.84,519.57,9456,55.03,0,5.89,75.33,0,36.54,High
PJT_875,Bridge,New York,2022-05-24,2024-11-15,28148868,32143886.34,3995018.34,646,906,260,0.83,4.1,251.67,17.29,85.0,Sunny,197,29883.9,689.13,7331,60.07,4,2.36,90.73,0,91.5,Low
PJT_876,Tunnel,Seattle,2022-05-25,2024-05-13,6149534,8610493.91,2460959.91,484,719,235,0.9,0.19,173.49,35.36,61.32,Stormy,152,26985.25,193.15,6182,60.49,3,8.91,91.81,0,49.73,High
PJT_877,Bridge,New York,2022-05-26,2023-09-18,13312829,18488891.57,5176062.57,323,480,157,1.17,1.84,226.93,12.12,64.1,Cloudy,154,10127.22,328.16,2526,97.56,4,1.37,68.02,0,36.34,Low
PJT_878,Road,Houston,2022-05-27,2023-02-23,4314344,5466699.29,1152355.29,290,272,-18,0.11,2.71,224.49,-4.37,79.18,Snowy,217,8777.82,927.08,9131,87.92,8,8.27,70.02,0,62.97,High
PJT_879,Dam,Los Angeles,2022-05-28,2023-12-22,1049976,1180251.53,130275.53,411,573,162,0.25,0.74,179.09,-6.62,40.78,Rainy,236,20280.42,702.95,5394,67.51,2,7.12,94.44,1,22.33,High
PJT_880,Building,Seattle,2022-05-29,2025-06-22,45306168,47716538.79,2410370.79,870,1120,250,1.77,3.73,170.86,-7.18,44.8,Snowy,254,18988.08,112.1,2158,51.99,3,9.14,76.24,1,60.54,High
PJT_881,Tunnel,Chicago,2022-05-30,2025-02-06,30571637,29456524.03,-1115112.97,763,983,220,0.25,0.04,437.48,10.91,83.42,Sunny,63,47914.54,284.16,5367,88.66,7,9.08,93.35,0,15.05,High
PJT_882,Dam,Houston,2022-05-31,2024-06-22,13031301,14503038.02,1471737.02,771,753,-18,1.44,0.84,81.44,8.55,83.07,Sunny,221,40263.02,714.55,5630,49.43,2,1.48,81.34,0,64.62,Low
PJT_883,Building,Seattle,2022-06-01,2024-10-24,34326436,39403436.38,5077000.38,679,876,197,1.85,2.9,354.93,29.49,88.35,Cloudy,153,34696.59,787.96,4513,52.63,2,6.49,79.68,0,57.71,High
PJT_884,Building,New York,2022-06-02,2025-07-29,19804536,25854698.07,6050162.07,774,1153,379,0.61,3.57,127.77,30.86,83.13,Rainy,166,28294.16,855.87,2144,61.96,8,2.12,51.55,0,56.87,Medium
PJT_885,Bridge,New York,2022-06-03,2025-04-29,19589321,25366131.34,5776810.34,733,1061,328,0.8,4.58,205.03,-7.2,28.92,Rainy,263,12531.54,362.96,1068,92.82,4,1.71,63.89,0,71.57,Low
PJT_886,Road,New York,2022-06-04,2023-11-12,32676806,30783671.45,-1893134.55,452,526,74,1.18,3.53,77.69,2.16,77.66,Cloudy,259,49030.55,937.93,4717,47.91,9,5.03,75.1,0,14.0,Medium
PJT_887,Road,New York,2022-06-05,2024-08-28,2947238,3351468.16,404230.16,882,815,-67,1.78,3.36,171.49,5.08,48.69,Sunny,97,21876.83,597.65,5723,47.33,0,1.88,79.37,0,51.38,Low
PJT_888,Dam,Chicago,2022-06-06,2023-07-04,32455141,32749422.16,294281.16,352,393,41,1.89,1.97,395.79,20.12,89.36,Sunny,142,9811.65,726.89,5213,69.64,6,7.55,81.52,0,49.96,High
PJT_889,Road,Houston,2022-06-07,2023-02-22,44338836,44076688.09,-262147.91,186,260,74,1.51,0.01,448.26,-2.05,53.06,Sunny,220,27220.95,637.06,7413,56.58,6,9.72,85.81,0,51.38,High
PJT_890,Tunnel,Los Angeles,2022-06-08,2023-08-23,31354748,43783183.45,12428435.45,334,441,107,0.26,0.6,149.69,-2.63,58.77,Snowy,193,44329.91,210.47,4466,74.12,5,6.13,82.81,1,98.19,High
PJT_891,Road,Chicago,2022-06-09,2024-09-10,34218943,31657625.35,-2561317.65,701,824,123,1.37,2.67,258.6,41.91,57.08,Stormy,159,44928.1,966.8,4026,67.1,5,3.12,92.43,0,22.54,Medium
PJT_892,Dam,Chicago,2022-06-10,2024-04-16,7330034,8440605.44,1110571.44,725,676,-49,0.88,3.38,261.65,34.23,42.52,Sunny,212,5493.47,210.59,7998,66.1,2,8.59,64.77,0,72.14,High
PJT_893,Road,Los Angeles,2022-06-11,2024-09-29,22586261,22607089.9,20828.9,727,841,114,0.99,2.09,443.11,-0.06,25.25,Stormy,102,44883.31,329.39,3747,46.72,2,8.68,82.08,0,46.18,High
PJT_894,Tunnel,Los Angeles,2022-06-12,2024-09-12,46504302,66389454.54,19885152.54,697,823,126,0.19,3.65,393.26,12.36,82.7,Stormy,211,17216.79,832.27,8271,48.46,9,7.6,52.56,1,56.06,High
PJT_895,Bridge,New York,2022-06-13,2024-01-08,16542211,20416798.92,3874587.92,394,574,180,0.46,2.61,280.88,9.56,76.19,Rainy,52,6753.76,656.74,7171,89.26,8,6.54,74.01,0,78.62,High
PJT_896,Dam,Chicago,2022-06-14,2023-07-21,24809061,25772356.69,963295.69,313,402,89,1.6,0.37,351.84,33.51,29.77,Cloudy,117,43150.56,854.33,4855,93.15,0,8.81,63.4,0,24.16,High
PJT_897,Bridge,Seattle,2022-06-15,2023-11-01,30193726,36276444.51,6082718.51,464,504,40,0.96,0.96,431.31,18.06,74.37,Snowy,295,43874.0,564.16,9753,54.08,6,2.47,69.04,0,78.72,Low
PJT_898,Bridge,Los Angeles,2022-06-16,2023-06-22,1045475,1399777.92,354302.92,305,371,66,0.67,4.2,54.29,-2.97,63.81,Stormy,182,31830.4,439.29,3203,46.81,9,9.38,67.73,0,16.33,High
PJT_899,Bridge,Los Angeles,2022-06-17,2024-01-19,33303854,49118881.97,15815027.97,618,581,-37,0.83,3.62,231.3,30.64,48.64,Snowy,187,30849.52,929.66,4419,43.21,6,9.52,53.02,0,53.5,High
PJT_900,Building,Houston,2022-06-18,2025-12-22,42634984,44010712.72,1375728.72,865,1283,418,1.72,4.47,458.26,11.83,37.78,Rainy,101,41590.41,132.63,2144,76.5,7,8.85,73.33,0,76.79,High
PJT_901,Building,Seattle,2022-06-19,2023-06-23,21080580,30181257.45,9100677.45,331,369,38,1.52,0.59,383.14,4.46,80.18,Sunny,206,40383.93,870.52,3699,82.92,5,3.26,99.73,0,27.33,Medium
PJT_902,Bridge,Seattle,2022-06-20,2024-02-15,39950796,58351432.24,18400636.24,510,605,95,0.62,4.95,294.28,10.65,69.01,Stormy,145,45054.75,307.74,1560,62.37,7,8.72,64.95,1,79.38,High
PJT_903,Dam,Los Angeles,2022-06-21,2024-08-27,4239254,6146292.28,1907038.28,717,798,81,0.32,1.05,288.34,17.38,58.34,Cloudy,80,29873.64,863.86,2187,80.78,0,5.48,86.81,0,25.01,Medium
PJT_904,Tunnel,New York,2022-06-22,2024-06-27,2099577,2690080.12,590503.12,562,736,174,0.58,0.06,206.5,8.87,62.67,Rainy,115,48544.12,225.28,4133,82.78,0,6.35,77.39,0,81.93,High
PJT_905,Tunnel,Houston,2022-06-23,2023-07-09,27009905,34515752.13,7505847.13,294,381,87,1.85,4.99,284.23,3.3,26.37,Snowy,253,49826.61,622.2,4411,96.12,8,8.57,66.26,0,52.2,High
PJT_906,Road,Seattle,2022-06-24,2024-11-19,24260701,27703934.47,3443233.47,661,879,218,1.21,1.41,344.92,11.92,53.17,Sunny,140,10244.51,899.3,2689,43.89,3,1.27,54.48,1,71.62,Medium
PJT_907,Dam,Los Angeles,2022-06-25,2023-10-29,24737188,33430793.92,8693605.92,463,491,28,1.11,3.34,238.26,-8.95,33.56,Snowy,118,43229.47,526.19,5407,51.54,2,4.27,60.79,0,92.57,Medium
PJT_908,Building,Seattle,2022-06-26,2023-03-30,41786456,50928346.87,9141890.87,254,277,23,1.23,0.88,371.37,32.49,34.59,Cloudy,214,27492.0,771.91,3423,44.11,5,8.34,89.09,0,46.76,High
PJT_909,Bridge,Houston,2022-06-27,2023-05-29,13084335,17094197.5,4009862.5,345,336,-9,0.8,2.9,437.55,-0.6,66.29,Stormy,204,22440.49,824.2,2369,92.08,9,8.33,63.95,0,30.97,High
PJT_910,Road,Houston,2022-06-28,2023-10-17,19380186,22424323.72,3044137.72,368,476,108,1.63,4.52,119.61,-7.59,83.79,Cloudy,136,32588.25,762.84,7007,87.56,8,8.64,57.22,0,88.04,High
PJT_911,Tunnel,Chicago,2022-06-29,2023-02-21,25969138,34770023.77,8800885.77,257,237,-20,1.09,1.6,253.2,25.95,48.26,Snowy,82,7518.45,932.8,7728,74.48,9,2.52,66.56,0,24.55,Low
PJT_912,Building,Los Angeles,2022-06-30,2025-03-09,42828557,59732256.53,16903699.53,781,983,202,0.32,3.35,233.61,32.57,34.54,Snowy,117,27790.75,502.15,9772,45.02,3,7.35,79.2,1,66.83,High
PJT_913,Building,Houston,2022-07-01,2025-11-15,2531064,2500341.32,-30722.68,867,1233,366,0.35,0.94,359.36,34.76,65.41,Cloudy,236,44190.08,255.81,1976,56.4,8,2.32,85.17,0,93.09,Low
PJT_914,Bridge,Chicago,2022-07-02,2023-04-15,38966319,54543410.1,15577091.1,200,287,87,1.12,3.12,162.44,17.14,80.98,Cloudy,241,14605.77,143.03,5272,57.86,4,8.07,69.37,0,70.7,High
PJT_915,Tunnel,Chicago,2022-07-03,2024-11-20,49598394,60717258.76,11118864.76,745,871,126,1.88,1.68,338.11,1.3,72.38,Cloudy,262,24187.55,321.81,7497,73.64,6,3.21,74.91,0,27.61,Medium
PJT_916,Dam,Seattle,2022-07-04,2023-09-04,43170229,60731858.53,17561629.53,363,427,64,0.69,1.06,444.87,30.55,80.81,Sunny,137,47276.64,228.88,1118,55.48,2,7.64,72.75,0,23.71,High
PJT_917,Building,Seattle,2022-07-05,2023-07-19,3076198,3564639.87,488441.87,401,379,-22,1.75,1.57,238.16,28.48,57.56,Snowy,221,24285.37,602.15,2542,44.38,2,5.1,50.45,1,32.71,High
PJT_918,Bridge,Chicago,2022-07-06,2024-04-26,8466511,9545350.16,1078839.16,507,660,153,1.55,0.89,459.96,3.54,72.63,Rainy,144,21126.54,266.45,5862,83.85,2,9.88,69.78,0,45.23,High
PJT_919,Dam,Seattle,2022-07-07,2023-11-18,19246135,27888350.93,8642215.93,358,499,141,0.57,4.51,496.92,39.69,29.8,Sunny,157,24824.15,135.04,4043,57.94,7,6.22,79.37,0,24.32,High
PJT_920,Tunnel,Houston,2022-07-08,2023-05-09,12038932,12649324.64,610392.64,291,305,14,0.17,1.99,97.74,-4.26,44.38,Sunny,289,28375.37,132.39,1972,67.14,5,6.69,78.5,0,81.8,High
PJT_921,Building,New York,2022-07-09,2023-04-09,49193845,69192490.67,19998645.67,238,274,36,0.29,1.23,154.87,44.05,47.27,Sunny,265,33439.61,848.41,1915,47.66,8,4.31,87.49,0,42.13,Medium
PJT_922,Dam,Houston,2022-07-10,2024-06-19,39553543,47085025.82,7531482.82,506,710,204,1.48,2.24,477.67,37.31,55.79,Rainy,226,41031.18,632.3,7621,88.15,8,7.61,83.52,0,94.25,High
PJT_923,Dam,Chicago,2022-07-11,2025-08-25,21462320,25936296.54,4473976.54,800,1141,341,0.48,1.6,481.25,27.83,85.04,Cloudy,102,25344.6,422.28,1586,73.93,7,5.45,63.84,1,85.82,High
PJT_924,Dam,Chicago,2022-07-12,2024-12-15,25437007,27601212.2,2164205.2,848,887,39,0.81,3.72,93.97,41.63,81.2,Snowy,123,41786.64,904.81,9542,94.1,0,1.16,62.78,0,91.79,Low
PJT_925,Building,Houston,2022-07-13,2023-10-11,2420858,3011124.48,590266.48,370,455,85,1.05,4.86,56.75,29.73,29.42,Stormy,98,29017.43,163.18,6625,69.73,5,6.48,73.21,0,36.5,High
PJT_926,Building,Seattle,2022-07-14,2023-08-03,36303414,39756838.62,3453424.62,379,385,6,1.48,2.19,122.5,0.48,32.1,Stormy,162,20231.62,982.29,8354,96.49,3,8.47,86.65,0,61.64,High
PJT_927,Road,Seattle,2022-07-15,2023-10-30,17448425,16114696.16,-1333728.84,491,472,-19,0.32,4.31,498.21,14.32,45.03,Snowy,163,34607.79,654.66,5591,93.51,3,3.13,54.69,1,38.93,Medium
PJT_928,Tunnel,Chicago,2022-07-16,2026-01-19,27610889,29355874.08,1744985.08,887,1283,396,0.87,2.83,131.0,-6.07,40.35,Rainy,243,37297.5,265.12,3562,74.59,2,2.99,97.42,0,33.13,Medium
PJT_929,Bridge,Los Angeles,2022-07-17,2023-05-11,22674015,20493396.62,-2180618.38,214,298,84,1.02,0.79,276.15,11.43,63.03,Stormy,144,30112.2,711.16,7839,96.03,8,6.48,77.16,0,64.64,High
PJT_930,Dam,Seattle,2022-07-18,2024-08-13,48550906,72195822.18,23644916.18,558,757,199,1.13,3.45,431.79,30.79,83.19,Sunny,240,7547.67,787.04,9464,59.39,1,8.36,65.32,0,83.62,High
PJT_931,Road,Houston,2022-07-19,2023-12-27,15579873,23049617.03,7469744.03,566,526,-40,1.65,2.57,59.18,11.25,87.36,Stormy,74,12644.73,486.41,3927,61.94,0,3.25,84.67,0,18.42,Medium
PJT_932,Bridge,Seattle,2022-07-20,2024-02-25,9466685,10764502.94,1297817.94,416,585,169,0.43,3.25,322.02,8.17,65.75,Snowy,181,17838.4,875.47,7195,42.73,9,9.39,52.24,1,34.82,High
PJT_933,Road,Houston,2022-07-21,2025-01-30,25257032,33769220.39,8512188.39,795,924,129,1.63,4.45,174.66,22.74,78.67,Sunny,228,17718.15,235.66,7276,75.35,2,9.35,74.22,0,28.46,High
PJT_934,Building,Chicago,2022-07-22,2024-09-01,14837264,16432027.42,1594763.42,698,772,74,1.42,2.2,438.05,37.97,56.76,Stormy,188,35303.94,350.95,5290,83.32,3,2.8,74.3,0,81.85,Medium
PJT_935,Dam,Seattle,2022-07-23,2024-02-10,15749151,20515724.38,4766573.38,462,567,105,1.16,4.51,177.56,-7.38,34.58,Snowy,194,5825.69,184.14,6882,86.41,3,3.37,58.1,0,94.0,Medium
PJT_936,Bridge,Houston,2022-07-24,2023-01-12,48984649,67758408.87,18773759.87,180,172,-8,1.43,3.75,359.04,11.2,56.73,Rainy,157,39005.68,289.79,7446,48.99,5,7.31,91.87,0,17.19,High
PJT_937,Bridge,Chicago,2022-07-25,2024-12-12,11029840,16192397.94,5162557.94,643,871,228,0.88,2.44,353.4,-1.3,58.86,Snowy,243,16940.41,314.86,6167,66.65,0,9.57,89.84,0,44.13,High
PJT_938,Bridge,Los Angeles,2022-07-26,2023-12-19,34517379,39354208.38,4836829.38,409,511,102,0.36,3.02,149.67,28.24,71.97,Rainy,247,18950.98,925.87,2522,50.61,0,7.39,57.64,1,92.31,High
PJT_939,Bridge,Houston,2022-07-27,2023-07-17,31749806,43496560.8,11746754.8,351,355,4,1.36,1.63,65.66,-4.19,35.39,Sunny,250,28755.94,170.3,1561,79.73,1,5.0,68.19,0,41.02,Medium
PJT_940,Bridge,Los Angeles,2022-07-28,2023-04-23,49529560,52479395.49,2949835.49,266,269,3,1.1,4.92,234.16,26.56,45.78,Snowy,118,14716.65,484.67,4540,49.48,3,2.52,55.02,0,74.14,Low
PJT_941,Road,Los Angeles,2022-07-29,2024-08-07,22223034,33205643.68,10982609.68,732,740,8,1.31,3.34,180.14,5.74,45.48,Cloudy,133,44801.21,579.16,2479,94.25,6,5.15,92.43,0,19.06,Medium
PJT_942,Dam,New York,2022-07-30,2023-05-08,39677396,36323138.74,-3354257.26,302,282,-20,0.74,0.22,414.04,0.94,87.16,Cloudy,206,8841.6,908.82,7677,53.84,5,6.46,66.17,1,49.99,High
PJT_943,Building,Seattle,2022-07-31,2024-03-20,38649509,48780213.32,10130704.32,477,598,121,1.82,1.63,410.16,41.5,51.08,Cloudy,134,24997.21,997.93,2205,57.48,8,3.98,71.97,0,55.3,Medium
PJT_944,Building,Houston,2022-08-01,2025-12-03,24041214,31150287.26,7109073.26,869,1220,351,1.22,3.12,255.66,-8.98,72.86,Cloudy,250,43224.0,778.05,7660,91.05,6,5.59,66.19,0,78.19,High
PJT_945,Building,Los Angeles,2022-08-02,2024-06-19,39184664,51442697.98,12258033.98,754,687,-67,0.26,0.28,322.93,14.08,72.56,Cloudy,269,32712.98,973.71,9848,67.51,4,2.17,65.5,0,35.99,Low
PJT_946,Building,New York,2022-08-03,2024-04-10,1920114,1866797.33,-53316.67,663,616,-47,0.95,0.12,321.92,-8.81,38.59,Rainy,168,18154.83,808.39,1589,41.44,5,5.07,87.37,0,33.78,Medium
PJT_947,Road,Chicago,2022-08-04,2023-10-06,43544931,63711366.7,20166435.7,344,428,84,1.54,2.25,422.22,16.6,60.03,Snowy,121,23934.21,966.88,5326,69.68,9,1.82,87.38,0,37.27,Low
PJT_948,Tunnel,Houston,2022-08-05,2025-12-09,16762512,16908512.93,146000.93,878,1222,344,1.61,1.66,241.25,17.56,82.6,Sunny,272,36801.25,736.54,5904,45.07,8,1.44,75.89,1,60.01,Medium
PJT_949,Dam,Los Angeles,2022-08-06,2024-04-13,48458792,61719639.38,13260847.38,562,616,54,1.04,2.19,173.95,7.69,53.26,Cloudy,69,48796.73,171.79,7421,99.12,0,8.72,82.88,1,88.84,High
PJT_950,Bridge,Seattle,2022-08-07,2023-10-12,49591742,51258304.6,1666562.6,388,431,43,1.8,1.31,169.27,-2.73,86.16,Cloudy,76,45191.24,461.73,4759,75.29,8,2.85,75.58,0,84.78,Low
PJT_951,Tunnel,New York,2022-08-08,2024-09-15,12918529,14007946.62,1089417.62,611,769,158,0.61,0.82,291.29,10.7,35.01,Sunny,57,20409.48,681.94,9939,55.39,5,6.18,51.43,0,15.22,High
PJT_952,Building,Los Angeles,2022-08-09,2024-04-05,42701479,52432083.87,9730604.87,568,605,37,0.88,3.45,252.12,26.97,25.19,Sunny,295,49918.9,415.65,9655,73.82,3,2.34,53.3,0,89.11,Low
PJT_953,Tunnel,Seattle,2022-08-10,2024-06-17,36737358,42259572.58,5522214.58,739,677,-62,1.81,2.57,248.05,33.03,82.4,Cloudy,134,5157.71,346.05,9945,44.61,4,3.36,69.19,1,18.56,Medium
PJT_954,Dam,Los Angeles,2022-08-11,2024-02-02,49110687,48920891.9,-189795.1,403,540,137,1.8,1.0,91.01,19.19,79.34,Rainy,110,6243.34,619.66,6936,87.99,0,4.25,87.49,0,47.38,Medium
PJT_955,Bridge,Houston,2022-08-12,2023-04-01,20262886,20314796.3,51910.3,182,232,50,1.4,1.6,373.37,22.44,89.48,Sunny,205,42072.82,940.15,9774,95.52,6,2.29,95.66,0,78.89,Low
PJT_956,Bridge,Houston,2022-08-13,2024-07-01,37898682,43617095.61,5718413.61,551,688,137,1.73,2.96,146.18,1.03,67.56,Snowy,264,13975.82,131.48,3205,92.47,7,1.41,51.49,1,17.34,Medium
PJT_957,Dam,Houston,2022-08-14,2025-10-22,29531909,39997125.3,10465216.3,866,1165,299,0.27,0.36,138.63,5.8,85.57,Snowy,247,7734.62,792.31,5114,60.51,4,8.89,68.4,0,13.64,High
PJT_958,Dam,New York,2022-08-15,2024-11-08,31474646,45285053.03,13810407.03,625,816,191,1.74,0.74,235.74,-1.1,77.89,Rainy,52,15671.66,750.45,5027,59.55,1,1.11,61.19,1,39.7,Medium
PJT_959,Building,Houston,2022-08-16,2024-11-02,1537977,1461811.15,-76165.85,790,809,19,0.71,0.37,152.5,3.71,79.11,Stormy,246,24174.51,967.56,5816,42.11,7,1.55,90.76,0,75.69,Low
PJT_960,Bridge,Seattle,2022-08-17,2023-07-11,44942054,51047986.82,6105932.82,295,328,33,0.44,4.06,312.74,2.37,59.84,Rainy,250,37875.48,937.64,8188,79.08,9,8.25,92.3,0,56.96,High
PJT_961,Tunnel,Los Angeles,2022-08-18,2023-10-30,29869116,28678752.22,-1190363.78,449,438,-11,0.55,3.76,217.16,18.57,46.77,Cloudy,56,33095.1,786.01,3808,72.09,6,3.54,60.32,0,47.53,Medium
PJT_962,Road,Chicago,2022-08-19,2024-04-22,10946749,9961054.33,-985694.67,626,612,-14,0.89,3.77,252.01,20.95,85.42,Stormy,237,15692.95,568.37,4603,67.56,9,7.51,85.54,0,83.18,High
PJT_963,Road,Seattle,2022-08-20,2024-08-03,4668280,6054904.86,1386624.86,547,714,167,0.58,3.58,291.73,41.97,50.25,Cloudy,53,27647.17,283.84,4913,94.46,8,2.32,86.59,1,79.0,Medium
PJT_964,Dam,Seattle,2022-08-21,2024-04-23,37277840,47024864.34,9747024.34,432,611,179,0.71,3.35,141.59,0.76,57.72,Snowy,280,46679.63,590.71,2419,50.07,3,3.14,58.85,0,80.74,Medium
PJT_965,Building,Houston,2022-08-22,2024-08-24,44791098,44693071.26,-98026.74,496,733,237,0.36,2.38,120.09,25.29,51.23,Sunny,182,41675.35,788.82,3167,40.58,8,6.15,71.68,0,51.38,High
PJT_966,Road,New York,2022-08-23,2024-09-20,22562024,23470996.05,908972.05,594,759,165,0.66,3.21,446.19,34.95,59.54,Cloudy,188,19543.54,906.1,3144,44.4,3,9.9,81.02,0,11.75,High
PJT_967,Bridge,Los Angeles,2022-08-24,2023-05-28,34245660,31308226.6,-2937433.4,274,277,3,1.19,0.19,245.18,20.81,52.94,Snowy,174,49201.91,810.74,3167,53.4,2,1.66,51.3,0,25.49,Low
PJT_968,Dam,New York,2022-08-25,2023-03-09,7637640,10700091.71,3062451.71,203,196,-7,0.94,3.11,235.44,4.03,23.36,Rainy,64,36887.92,275.74,6891,42.0,2,4.6,70.23,0,76.72,Medium
PJT_969,Tunnel,Los Angeles,2022-08-26,2025-09-19,7837388,11637066.23,3799678.23,807,1120,313,0.76,3.89,66.03,4.44,81.74,Cloudy,241,7810.22,639.72,7536,70.17,9,1.39,57.75,0,77.79,Low
PJT_970,Dam,Los Angeles,2022-08-27,2025-07-12,45102213,44257706.63,-844506.37,842,1050,208,1.52,2.5,274.09,-7.84,51.11,Snowy,275,6582.23,398.96,2166,58.85,1,2.79,77.09,1,97.51,Medium
PJT_971,Tunnel,New York,2022-08-28,2023-06-15,33149765,34438797.86,1289032.86,229,291,62,1.8,1.79,299.38,6.8,61.23,Sunny,62,12578.36,108.29,4575,50.83,9,9.17,92.15,0,27.12,High
PJT_972,Dam,Seattle,2022-08-29,2025-03-18,39208851,55717569.68,16508718.68,681,932,251,1.54,1.39,301.48,30.95,29.74,Cloudy,167,37753.51,280.2,3841,85.01,2,1.87,76.24,0,21.06,Low
PJT_973,Dam,Los Angeles,2022-08-30,2025-11-28,42985331,62581409.71,19596078.71,897,1186,289,0.73,3.21,368.16,-7.39,20.24,Snowy,289,13268.25,201.9,2870,52.27,7,8.71,51.8,0,22.49,High
PJT_974,Dam,New York,2022-08-31,2025-04-05,5622580,6475955.12,853375.12,677,948,271,1.51,3.46,129.87,2.06,37.17,Cloudy,56,28016.9,858.45,3886,81.26,7,2.6,51.48,0,26.63,Medium
PJT_975,Tunnel,Los Angeles,2022-09-01,2023-12-25,41799568,38889209.68,-2910358.32,514,480,-34,0.39,4.35,163.5,28.84,69.32,Sunny,153,9196.71,332.66,1159,60.96,1,8.76,80.28,1,57.56,High
PJT_976,Tunnel,Chicago,2022-09-02,2023-08-16,36677259,33876403.79,-2800855.21,258,348,90,0.35,1.71,414.83,33.05,26.94,Cloudy,55,46439.88,356.23,8243,70.71,1,5.84,66.4,0,97.77,Medium
PJT_977,Dam,Seattle,2022-09-03,2025-08-11,42191606,52501965.37,10310359.37,761,1073,312,0.76,3.85,476.23,15.04,83.62,Cloudy,233,20478.23,963.94,4763,96.03,1,8.9,78.63,0,63.05,High
PJT_978,Road,Houston,2022-09-04,2023-04-13,11457279,13012456.43,1555177.43,206,221,15,1.63,2.81,111.17,28.39,35.05,Snowy,113,45865.94,441.18,2055,42.24,9,2.37,58.18,0,57.04,Low
PJT_979,Building,Los Angeles,2022-09-05,2024-04-05,24698370,22653133.95,-2045236.05,450,578,128,0.57,4.41,273.94,11.34,34.32,Stormy,280,47519.4,108.63,1333,70.02,6,7.86,88.84,0,70.6,High
PJT_980,Building,Chicago,2022-09-06,2024-11-21,30142798,37677033.63,7534235.63,741,807,66,0.22,2.64,146.38,-1.2,32.71,Cloudy,227,5275.79,355.46,4596,91.27,5,7.13,93.04,0,16.65,High
PJT_981,Building,Houston,2022-09-07,2024-05-27,29658787,26894040.02,-2764746.98,426,628,202,0.35,2.59,77.03,11.9,20.98,Stormy,79,25886.08,207.37,8607,75.28,0,5.89,94.46,0,83.38,High
PJT_982,Tunnel,Houston,2022-09-08,2024-08-16,22284383,30583603.67,8299220.67,770,708,-62,1.73,2.89,196.48,21.9,74.03,Rainy,71,6109.52,192.53,2362,56.61,1,8.3,65.2,0,68.22,High
PJT_983,Tunnel,Los Angeles,2022-09-09,2024-08-15,1296063,1404750.45,108687.45,566,706,140,1.3,3.75,114.66,42.14,81.25,Cloudy,202,45891.17,169.74,1925,63.86,0,6.83,83.04,0,25.41,High
PJT_984,Road,New York,2022-09-10,2025-02-07,2383875,2203069.53,-180805.47,881,881,0,0.58,4.82,369.47,-6.22,62.99,Stormy,205,28328.34,633.93,6519,80.82,6,8.89,63.95,0,66.76,High
PJT_985,Building,Los Angeles,2022-09-11,2025-05-18,41179601,51598506.72,10418905.72,738,980,242,1.16,0.37,290.18,17.91,33.17,Rainy,167,8372.48,270.41,3443,93.45,5,4.43,88.14,0,63.66,Medium
PJT_986,Building,Chicago,2022-09-12,2024-03-08,2876336,3275026.8,398690.8,540,543,3,1.1,0.27,114.73,8.09,39.97,Snowy,133,9962.45,425.12,4980,42.46,1,6.31,56.03,0,15.84,High
PJT_987,Dam,Houston,2022-09-13,2024-08-08,42096018,62482288.04,20386270.04,667,695,28,1.35,4.69,54.16,17.96,53.31,Cloudy,216,22257.91,875.82,8260,44.29,1,8.84,88.14,0,34.02,High
PJT_988,Tunnel,Los Angeles,2022-09-14,2024-06-10,4956778,6079583.37,1122805.37,531,635,104,0.54,2.65,413.67,-8.68,86.8,Snowy,244,47310.54,481.9,2419,59.5,1,2.93,71.99,0,45.18,Medium
PJT_989,Building,New York,2022-09-15,2026-03-13,47696307,50803411.79,3107104.79,880,1275,395,1.74,3.07,129.29,7.22,37.31,Rainy,182,36180.91,924.12,1059,53.97,7,5.37,92.78,0,32.04,High
PJT_990,Road,Los Angeles,2022-09-16,2023-12-07,3887757,5153856.85,1266099.85,435,447,12,0.69,2.41,322.8,35.09,71.22,Snowy,242,44042.85,548.14,3524,55.9,6,9.65,86.95,0,31.88,High
PJT_991,Road,Seattle,2022-09-17,2023-10-18,3468665,3686827.38,218162.38,401,396,-5,1.42,0.47,201.61,20.47,50.76,Snowy,192,21490.55,458.95,4797,53.28,0,5.26,68.83,0,61.57,Medium
PJT_992,Building,New York,2022-09-18,2023-05-20,29075808,41943189.8,12867381.8,180,244,64,0.13,3.84,313.47,14.78,40.85,Sunny,139,6944.62,775.35,2578,51.75,3,3.28,95.18,1,52.38,Medium
